dane_code,department,dept_capital,notary_offices,telecom_offices,post_offices,health_centers,health_posts,schools,libraries,fire_stations,jails,public_instrument_offices,tax_offices,municipal_employees,primary_enrollment,secondary_enrollment,infant_mortality,aqueduct_coverage,sewage_coverage,electricity_coverage,vaccination_coverage,not_poor_1993,not_poor_2005,life_quality_index,tax_per_capita_2002,crown_employees_1794,crown_employees_nonmilitary_1794,colonial_state_index,colonial_city,royal_road_distance,literacy_1918,schooling_1918,vaccination_1918,longitude,latitude,area_sqkm,elevation_m,rainfall_mm,distance_coast_km,distance_magdalena_km,highway_distance_m,population_1995,pop_density_1995,urban_share_1995,malaria_incidence,oil_producer,land_agri_share,land_mountain_share,slaves_share_1843,encomienda_1560,gold_mine_1560,foundation_year,population_1843
5541,Antioquia,0,1,1,2,1,0,2,1,1,1,0,1,68,1.13602,0.676682,24.3483,75.9621,47.1568,98.1907,0.334652,67.0745,70.47,57,48407.6,1,1,1,0,18.387,0.561508,0.145952,0.486317,-75.23,6.23,145,1900,2366,229.289,68.4775,2185.09,16927,116.738,0.416705,0.01442,0,0.625,1,0,0,0,1714,1450
5543,Antioquia,0,0,1,2,0,0,2,1,0,1,0,0,18,1.22518,0.161882,20.4601,48.1224,18.1502,46.3839,0.322286,18.7743,35.51,39,2734.65,0,0,0,0,14.7552,0.201364,0.0432081,0.298786,-75.92,7.03,397,1200,1300,137.887,172.3,380.361,9354,23.5617,0.149738,0.0730851,0,0.714286,1,0,0,0,1868,2892.24
5576,Antioquia,0,1,1,1,0,0,3,1,0,1,0,0,10,1.07954,0.467782,27.367,57.8696,53.5241,92.8988,0.422874,61.1942,63.98,53,22776.4,0,0,0,0,25.8595,0.381246,0.0942623,0.364398,-75.85,5.81,86,1570,2765,152.69,129.625,108.247,10618,123.465,0.481129,0.486733,0,0.714286,1,0,0,0,1886,2892.24
5579,Antioquia,0,1,1,1,0,0,17,1,1,1,1,1,22,1.43323,0.879505,18.9979,89.9081,74.2221,87.9574,0.581515,57.5943,61.53,58,63031.3,0,0,0,0,27.5485,0.312441,0.0350982,0.248238,-74.44,6.48,1198,123,2573,290.915,2.37495,2541.39,36071,30.1093,0.852657,0.464849,0,0.608696,0.282609,0,0,0,1875,2892.24
5585,Antioquia,0,0,1,1,0,0,3,0,0,1,0,1,125,1.70775,0.835216,15.8424,76.461,67.1429,80.1623,0.56698,50.5261,62.18,59,149345,1,1,2,0,9.43616,,,,-74.62,6.18,668,123,2573,279.972,0.94913,4555.06,13801,20.6602,0.346071,0.292774,1,,,0.0075094,0,0,1840,799
5591,Antioquia,0,0,1,1,0,0,2,1,0,1,0,0,14,1.41784,0.721429,21.005,84.8665,68.7156,84.7817,0.602719,53.8033,60.34,52,59201.5,0,0,0,0,42.8247,,,,-74.65,5.88,365,506,1440,281.179,4.1612,7427.23,11620,31.8356,0.277475,0.0761158,1,0.153846,0.153846,0,0,0,1977,2892.24
5604,Antioquia,0,1,1,1,0,0,3,1,0,1,0,0,11,,,,65.5724,38.624,76.306,0.618843,46.6579,52.45,49,156754,5,5,3,1,6.81928,0.327227,0.0479826,0.245147,-74.32,7.01,2588,650,2588,265.062,56.7257,740.826,18938,7.31762,0.36145,11.4316,0,0.901235,0.888889,0.050778,0,1,1560,1221
5607,Antioquia,0,1,3,1,1,1,5,1,0,1,0,1,59,1.49917,0.717825,23.9666,67.7069,58.6499,95.0475,0.307238,74.0574,77.79,60,122337,0,0,1,0,7.44539,0.766667,0.129875,0.831671,-75.51,6.05,276,2179,2065,194.189,99.5421,4946.22,15501,56.163,0.413573,0,0,0.1,1,0.0151378,0,0,1790,3303
5615,Antioquia,0,2,2,1,1,1,35,1,1,2,1,1,838,1.26679,1,6.14615,90.8723,67.2266,97.7332,0.573368,82.4292,82.69,75,224603,8,8,4,1,1.4732,0.505896,0.111792,0.416603,-75.39,6.15,198,2120,1988,206.273,85.1079,1023.63,78131,394.601,0.631055,0.108663,0,0,1,0.0213643,0,0,1663,8004
5628,Antioquia,0,0,1,1,0,1,2,1,0,1,0,1,15,1.3628,0.365574,36.37,63.1861,14.324,59.237,0.545257,37.4543,45.72,45,8999.12,1,1,1,0,1.28496,0.194107,0.0399306,0.0943287,-75.82,6.86,268,1250,1500,152.639,152.738,2300.97,8942,33.3657,0.254925,0.0539784,0,0.363636,1,0.0015094,0,0,1614,1325
5631,Antioquia,0,0,2,1,1,0,24,1,1,1,0,0,32,1.56768,1,43.3333,97.8487,93.5911,99.5788,0.319393,89.2123,83.16,75,173748,0,0,0,0,11.8788,,,,-75.63,6.14,15,1600,1849,184.087,110.204,374.258,31262,2084.13,0.823757,0.060719,0,0,1,0,0,0,1967,2892.24
5642,Antioquia,0,1,1,1,0,0,4,1,1,1,0,1,18,1.28006,0.338102,29.3729,61.7639,72.2175,90.6734,0.527884,53.9336,61.42,49,26726.2,0,0,0,0,20.5098,0.263339,0.0389798,0.429933,-76,5.97,423,1270,2576,137.479,145.062,831.228,19512,46.1277,0.35471,0.162972,0,0.823529,1,0,0,0,1894,2892.24
5647,Antioquia,0,1,1,1,0,0,3,1,0,1,0,1,9,1.02878,0.380213,20.7054,44.6256,26.6908,74.9396,0.583417,45.0968,56.76,42,6855.4,2,2,2,0,9.88031,0.330073,0.0843313,0.238856,-75.68,6.92,179,1530,2210,164.377,145.602,225.683,9795,54.7207,0.270274,0.116423,0,0,1,0.0008591,0,0,1761,1164
5649,Antioquia,0,1,1,2,0,0,4,0,1,1,0,0,57,1.05314,0.368654,27.2863,61.7813,46.7193,92.221,0.133943,46.3955,64.07,55,57447.5,0,0,0,0,39.8623,0.408028,0.0778612,0.225375,-75,6.17,710,1010,3000,260.281,42.6398,17.099,24121,33.9732,0.339645,0.0878991,0,0.655172,0.827586,0.0008237,0,0,1786,1214
5652,Antioquia,0,0,2,1,1,0,1,0,0,1,0,0,9,0.96153,0.190979,31.7496,36.7362,19.77,45.8663,0.217864,23.4277,50.59,39,1876.16,0,0,0,0,18.5825,0.412481,0.0895031,0.320779,-75.06,5.93,368,1286,3300,250.464,49.8492,4869.92,8909,24.2092,0.23991,0,0,0.818182,1,0,0,0,1986,2892.24
5656,Antioquia,0,1,1,1,0,0,3,0,0,1,0,0,18,1.46527,0.771377,21.6189,80.7202,53.8286,91.0665,0.471833,60.3138,59.6,50,57093,0,0,1,0,15.5132,0.270761,0.0380503,0.16022,-75.73,6.43,157,750,1390,180.341,127.293,581.966,11270,71.7834,0.279727,0.087759,0,,,0.01024,0,0,1616,3125
5658,Antioquia,0,0,1,1,0,0,3,1,0,1,0,0,7,1.01976,1,37.5439,68.8923,61.0015,88.3156,0.707143,69.8207,68.48,58,27516.4,0,0,0,0,14.7294,,,,-75.7,6.86,173,2580,1950,171.36,141.233,76.462,3506,20.2659,0.692147,0,0,0,1,0,0,0,1922,2892.24
5659,Antioquia,0,0,1,3,1,0,4,1,0,0,0,0,16,1.17427,0.46607,39.2195,25.2294,3.99738,29.7838,0.8421,10.7261,34.4,38,6898.57,0,0,0,0,91.7166,,,,-76.55,8.73,241,4,1540,4.96859,197.545,1593.36,19544,81.0954,0.451946,2.95482,0,0.25,0,0,0,0,1986,2892.24
5660,Antioquia,0,0,1,1,0,0,3,1,1,1,0,0,24,0.999011,0.344291,17.8829,54.5386,39.3098,66.5041,0.304875,41.7526,61.12,46,6750.2,0,0,0,0,33.2091,0.412635,0.0498645,0.622764,-75.02,6.03,458,1050,3800,257.964,44.2013,2914.89,15755,34.3996,0.371882,0.166833,0,0.631579,0.894737,0,0,0,1875,2892.24
5664,Antioquia,0,1,1,1,0,1,6,1,0,1,0,1,67,1.17149,0.748283,18.8705,58.4763,41.0585,94.2134,0.468717,69.4229,71.17,57,35131.5,0,0,1,0,2.89694,0.216327,0.107548,0.100259,-75.57,6.46,232,2450,1738,197.189,109.896,1673.84,18927,81.5819,0.361285,0.673467,0,0.125,1,0.0119897,0,0,1757,3503
5665,Antioquia,0,0,1,2,0,2,4,1,0,0,0,0,38,1.34927,0.548877,27.1105,34.2647,20.9559,32.0588,0.423054,15.6339,36.11,43,6567.7,0,0,0,0,127.203,,,,-76.37,8.28,482,4,1540,50.3989,196.434,9303.23,28320,58.7552,0.305976,50.3964,0,0.714286,0.5,0,0,0,1977,2892.24
5667,Antioquia,0,1,1,2,0,0,3,1,0,1,0,0,27,1.00066,0.360494,16.336,45.6387,39.2234,91.812,0.360162,42.2197,59.26,46,14389.8,0,0,1,0,38.6064,0.274348,0.03815,0.0948524,-75.03,6.29,366,1000,2700,256.72,49.1687,13662.1,20442,55.8525,0.376524,0.194558,0,0.846154,1,0,0,0,1864,2892.24
5670,Antioquia,0,1,1,1,0,0,3,1,1,1,0,1,20,1.25327,0.684568,26.2454,60.1896,51.5271,68.6151,0.492282,46.1705,55.88,46,12342.4,0,0,0,0,26.0899,0.405773,0.0934858,0.262755,-75.02,6.49,446,1471,2150,261.066,56.0917,3515.72,21306,47.7713,0.267674,0.196505,0,1,0.8,0,0,0,1880,2892.24
5674,Antioquia,0,1,1,1,1,0,6,1,1,1,0,1,42,1.05193,0.425546,29.3158,35.2609,26.5227,80.8533,0.442245,43.7277,64.07,48,10207.6,0,0,1,0,9.17915,0.300907,0.106684,0.117965,-75.35,6.28,246,1197,1760,220.527,78.0173,9426.3,24283,98.7114,0.182266,0.009936,0,0,0.875,0.0014202,0,0,1776,5633
5679,Antioquia,0,1,1,1,0,0,5,1,0,1,1,0,18,1.23181,0.679965,13.5357,93.3017,78.1363,93.924,0.454673,63.002,65.28,56,27790.2,0,0,0,0,6.02318,0.357071,0.0729109,0.302457,-75.58,5.87,188,1806,2264,183.961,100.058,1678.53,32606,173.436,0.479728,0.0489772,0,1,1,0.0013072,0,0,1774,1530
5686,Antioquia,0,1,1,1,1,1,10,1,0,1,1,1,53,1.63212,0.757603,26.2058,59.6378,42.1732,89.1132,0.747364,71.2187,70.49,56,55376.8,2,2,3,0,16.3949,0.254634,0.0596259,0.109993,-75.47,6.63,822,2587,2055,201.782,107.974,984.548,27565,33.5341,0.386496,0.0571709,0,0.147059,1,0.026183,0,0,1757,4163
5690,Antioquia,0,1,2,1,0,0,4,1,0,1,1,1,12,1.37343,0.770516,15.1199,49.4414,42.1261,80.3604,0.391061,57.5947,64.93,47,25765.9,0,0,1,0,16.1842,0.349733,0.0828132,0.321015,-75.17,6.45,274,1950,2676,240.817,69.2023,1864.34,13826,50.4599,0.219472,0.118231,0,0.769231,1,0.0071272,0,0,1778,1824
5697,Antioquia,0,1,3,1,1,0,8,1,1,1,0,1,66,1.08099,0.602351,21.1643,87.238,76.1602,95.0037,0.5032,68.2786,71.32,63,21757.9,0,0,0,0,9.73226,0.612255,0.145828,0.591395,-75.27,6.12,76,2100,2477,224.094,71.8257,1377.53,28581,376.066,0.549961,0.0244133,0,0,1,0.004946,0,0,1765,2224
5736,Antioquia,0,1,1,1,0,0,9,1,0,1,1,1,19,1.17343,0.664296,23.4724,55.9295,46.7147,84.5833,0.484973,47.1638,58.68,55,28524.6,0,0,0,0,3.20119,0.449794,0.0578431,0.424265,-74.69,7.07,1246,650,3013,245.388,62.9345,2319.67,33889,27.1982,0.907141,8.17207,0,0.818182,0.818182,0,0,0,1869,2892.24
5756,Antioquia,0,1,3,1,0,1,12,1,1,1,1,1,87,1.16628,0.481267,34.1181,62.2967,47.1955,82.7746,0.325202,65.0676,60.05,59,23598.8,0,0,1,0,16.7166,0.345341,0.0828749,0.212942,-75.3,5.71,1339,2475,2263,213.567,70.5888,34.484,45350,33.8686,0.401361,0.0583618,0,0.345454,0.727273,0.0066096,0,0,1787,7716
5761,Antioquia,0,1,1,1,0,0,6,1,0,1,1,1,11,1.72672,0.893742,19.7143,79.5541,35.2124,93.1426,0.509959,58.5269,60.29,53,36216.4,1,1,1,0,14.2045,0.321715,0.087495,0.280321,-75.76,6.51,226,725,1400,176.57,132.991,1099.29,13014,57.5841,0.412142,0.272645,0,0.727273,1,0.0125818,0,0,1616,3974
5789,Antioquia,0,1,1,1,0,0,6,1,1,1,1,1,18,1.31428,0.735598,14.5731,73.8271,56.1413,94.7022,0.441968,66.4314,65.76,55,43775.1,0,0,1,0,6.48238,0.487495,0.0982562,0.39046,-75.74,5.66,246,1638,2583,169.323,119.426,6333.05,18859,76.6626,0.370266,0.270347,0,0.8,1,0,0,0,1858,2892.24
5790,Antioquia,0,0,2,1,1,3,4,1,0,1,0,0,93,1.27475,0.363902,87.2142,59.0168,42.435,64.3403,0.688054,29.606,45.4,49,7509.41,0,0,0,0,18.7872,,,,-75.39,7.58,1578,85,4182,146.849,155.048,2137.62,24606,15.5932,0.417935,79.4797,0,,,0,0,0,1853,2892.24
5792,Antioquia,0,1,1,1,0,0,2,1,0,1,0,1,54,1.23181,0.504236,31.7513,65.0897,53.1811,92.0065,0.580762,53.6814,56.49,55,32017.9,0,0,0,0,28.8722,,,,-75.83,5.87,120,1335,2280,155.435,129.319,190.32,7473,62.275,0.386072,0,0,1,1,0,0,0,1912,2892.24
5809,Antioquia,0,1,1,1,0,0,3,1,0,1,1,1,8,1.29389,0.605467,32.1024,83.2975,68.0585,95.48,0.321122,59.2359,66.22,52,40765.8,0,0,1,0,10.9085,0.299402,0.051246,0.170376,-75.8,6.06,144,1550,2040,161.225,129.263,2633.69,12298,85.4028,0.336734,0,0,1,1,0.00929,0,0,1775,4521
5819,Antioquia,0,0,1,1,1,0,2,1,0,1,0,0,7,0.665323,0.134294,12.1998,49.0053,14.2573,59.3501,0.25313,29.996,49.53,43,2060.49,0,0,0,0,0.55854,0.273901,0.036246,0.198706,-75.7,7,141,1634,1800,154.482,150.094,64.72,9340,66.2411,0.385184,0.117466,0,0.833333,1,0.0113775,0,0,1757,2461
5837,Antioquia,0,1,1,1,1,1,16,1,1,1,1,1,225,1.61962,0.664084,36.3784,43.4074,18.4959,64.8822,0.447346,29.8824,42.62,51,23543.6,0,0,0,0,155.186,0.162732,0.0310492,0.149893,-76.71,8.11,3090,2,2474,0.866379,238.442,911.175,103162,33.3858,0.390038,33.7777,0,0.741935,0.290323,0,0,1,1840,2892.24
5842,Antioquia,0,0,1,1,1,0,2,1,0,1,0,0,21,1.2077,0.262045,31.2548,38.8475,23.5932,52.2034,0.441563,24.4637,42.41,40,10346.6,0,0,0,0,36.8786,,,,-76.21,6.94,239,450,1590,132.194,192.905,5372.57,9210,38.5356,0.254542,0.114699,0,1,1,0,0,0,1978,2892.24
5847,Antioquia,0,1,0,1,0,1,9,1,1,1,1,1,83,1.09712,0.409277,27.4085,54.8086,45.5675,63.9843,0.399939,41.1994,62.86,54,16676.3,0,0,0,0,5.85408,0.297972,0.0688055,0.161502,-76.13,6.32,2585,1790,2599,118.815,166.83,143.881,37353,14.4499,0.41245,2.39617,0,0.377193,0.842105,0.0186846,0,0,1781,4014
5854,Antioquia,0,1,1,1,0,0,3,1,0,1,0,0,7,1.58778,0.366679,39.0086,43.0253,24.891,56.408,0.896509,34.8102,51.51,47,24814.1,0,0,0,0,16.4525,0.253294,0.0299039,0.166099,-75.43,7.15,551,1102,3993,170.528,130.315,1087.89,13044,23.6733,0.280547,30.243,0,0.652174,1,0,0,0,1849,2892.24
5856,Antioquia,0,1,1,1,0,0,3,1,1,1,0,1,45,1.31683,0.557432,41.1594,78.9444,73.0556,93.6667,0.358046,59.4915,67.34,55,85846.5,0,0,0,0,4.48022,0.361847,0.0733367,0.318235,-75.64,5.61,132,1358,2686,176.371,107.602,1422.39,9511,72.053,0.44482,0.0627543,0,1,1,0,0,0,1860,2892.24
5858,Antioquia,0,0,1,1,0,0,1,1,0,1,0,0,12,0.915288,0.391722,37.7817,58.8688,43.0935,70.4117,0.43175,39.2662,53.67,47,9763.71,0,0,0,0,10.9889,,,,-74.83,6.78,518,1200,2500,252.949,50.051,2130.92,15542,30.0039,0.514532,1.398,0,1,1,0,0,0,1983,2892.24
5861,Antioquia,0,1,1,1,0,0,3,1,0,1,0,1,38,1.40926,0.688463,14.7891,86.0052,71.8252,94.0392,0.471284,63.6644,66.34,55,42234.5,0,0,0,0,23.0313,0.242672,0.0618709,0.229634,-75.73,5.97,143,1335,2506,162.834,122.859,931.719,14076,98.4336,0.378119,2.34954,0,1,1,0,0,0,1898,2892.24
5873,Antioquia,0,0,2,2,0,0,2,1,0,1,0,0,19,1.37102,0.510372,63.8774,7.00152,0.152207,0.608828,0.33057,5.29819,41.05,40,27351.9,1,1,0,0,54.8412,,,,-76.79,6.55,1801,1790,2599,67.8489,253.285,46559.8,9827,5.45641,0.33873,20.6055,0,,,0.0565283,0,1,1908,1999
5885,Antioquia,0,1,1,1,0,0,2,1,0,0,0,0,10,1.10833,0.375235,26.7348,45.6846,36.2751,54.3154,0.378584,38.8501,55.06,43,12495.7,0,0,0,0,0.18937,,,,-74.85,6.67,483,1200,2500,257.536,50.6525,2575.68,9201,19.0497,0.407794,0.484742,0,1,1,0,0,0,1888,2892.24
5887,Antioquia,0,2,1,1,0,0,23,1,1,1,1,1,86,1.36428,0.739587,13.0728,81.2566,66.7324,89.3307,0.762823,60.0212,66.19,61,38698,0,0,1,0,14.5084,0.393468,0.0814431,0.232658,-75.41,6.95,733,2265,2650,172.636,118.028,2926.95,36891,50.3288,0.647937,0.320119,0,0.310345,1,0.0118302,0,0,1780,2874
5890,Antioquia,0,1,1,1,0,0,5,1,0,1,1,0,18,2.07477,0.597031,14.7639,57.3333,17.2121,74.1212,0.98639,56.4602,59.29,51,22874.6,6,6,4,0,19.8856,0.379572,0.0490937,0.265186,-75.01,6.58,952,1450,2200,272.331,63.8501,1195.55,17187,18.0536,0.37383,0.290637,0,1,1,0.0694548,0,0,1660,1339
5893,Antioquia,0,0,2,1,0,0,2,1,0,1,0,0,44,1.4846,0.584012,18.2749,50.9645,37.665,68.0203,0.526841,29.3581,46.91,48,43229.6,0,0,0,0,55.5242,,,,-73.93,7,376,680,2943,305.053,0.986951,282.018,11345,30.1729,0.506017,23.7728,1,0.533333,0,0,0,0,1941,2892.24
5895,Antioquia,0,1,1,1,0,0,7,1,0,1,0,0,77,1.30213,0.505502,34.2064,52.1935,36.6704,62.6097,0.326367,31.1392,47.93,51,41376.7,4,4,2,1,8.28457,0.31021,0.0378619,0.332962,-74.85,7.47,1077,52,2833,219.124,100.222,3097.18,26371,24.4856,0.515596,56.9391,0,0.488372,0.302326,0.0243902,0,1,1581,820
8001,Atlantico,1,20,44,47,17,22,332,30,9,32,7,20,2056,0.987796,0.842937,18.589,96.9232,78.3622,97.7087,0.497188,72.2421,82.31,80,64655,2,2,1,0,2.84592,0.530049,0.101018,0.56897,-74.7837,10.9798,166,30,843,6.56079,0.535545,3890.86,1.12185e+06,6758.11,0.997725,0.0017402,1,0.333333,0,0.0159264,0,0,1629,5651
8078,Atlantico,0,1,2,1,1,1,19,1,1,1,1,1,184,1.0851,1,23.1331,91.4219,9.21386,91.8121,0.528823,68.9445,67.48,69,15872.7,0,0,1,0,5.94276,0.385221,0.0641682,0.426325,-74.91,10.78,127,166,998,17.7845,14.8685,3087.56,45008,354.394,0.821999,0,0,0,0,0.001503,1,0,1543,1996
8137,Atlantico,0,1,1,1,1,1,13,1,0,0,1,1,138,1.16694,0.652825,25.4762,86.23,10.6973,80.9703,0.438884,37.8792,45.14,61,3613.55,0,0,1,0,4.60244,0.329025,0.0664103,0.142308,-74.88,10.36,105,7,1060,56.266,0.220833,215.345,25965,247.286,0.843368,0,0,0.6,0,0.009596,1,0,1634,1980
8141,Atlantico,0,1,1,1,1,2,5,1,0,0,1,0,164,0.956944,0.485657,28.4152,88.8643,6.639,87.767,0.610551,24.144,35.78,51,1468.07,0,0,1,0,0.384929,,,,-74.88,10.44,143,8,986,48.7768,7.60124,97.125,13011,90.986,0.661818,0,0,0.666667,0,0.001005,0,0,1760,995
8296,Atlantico,0,1,1,1,1,1,11,1,0,0,1,1,48,1.29541,0.932612,49.9238,91.9813,2.03284,96.0622,0.572262,64.8907,60.62,64,54850.8,0,0,1,0,7.17439,0.273182,0.055026,0.307192,-74.89,10.89,98,87,980,13.0848,10.3463,1256.32,18434,188.102,0.884072,0,0,0,0,0.0042164,1,0,1873,1423
8372,Atlantico,0,1,1,2,1,0,3,1,0,0,0,1,9,1.12164,0.830045,24.7166,88.6868,1.98718,82.8935,0.416324,60.8949,63.23,50,38683.2,0,0,1,0,5.6241,0.243257,0.104743,0.258893,-75.03,10.81,176,49,1036,3.81353,27.15,614.534,13196,74.9773,0.534122,0,0,0,0,0.0152801,0,0,1606,589
8421,Atlantico,0,0,1,1,1,1,6,1,0,0,0,1,41,1.31783,0.741676,42.9327,94.7088,1.68658,92.919,0.487843,47.6804,55.48,49,8638.49,0,0,1,0,10.8348,,,,-75.12,10.6,247,31,810,15.8727,36.2139,1004.86,22836,92.4534,0.461502,0.019692,0,0.25,0,0.0544959,1,0,1960,1101
8433,Atlantico,0,,,,,,,,,,,,151,0.847872,0.561695,72.8105,89.229,78.5555,95.7996,0.513413,64.1091,62.28,67,60968.8,0,0,1,0,2.83503,0.227698,0.0488263,0.226291,-74.78,10.85,108,10,890,22.3627,2.22322,1288.36,79479,735.917,0.960259,0.0025799,0,0.2,0,0.0008439,1,0,1912,1185
8436,Atlantico,0,1,1,2,1,1,15,1,1,0,1,1,45,1.37374,0.985436,40.6209,79.9476,1.80328,80.9549,0.574889,30.7743,48.4,54,13880.3,0,0,1,0,4.61094,0.268817,0.0599854,0.221653,-74.96,10.44,206,10,1044,42.199,12.8693,353.761,12126,58.8641,0.899483,0,0,0.375,0,0.0058411,0,0,1680,856
8520,Atlantico,0,0,1,1,1,1,10,1,1,0,0,1,107,1.05904,0.936291,54.4242,95.5713,0.817757,86.0942,0.513619,46.3161,62.26,61,2208.69,0,0,0,0,0.791571,0.188679,0.0222425,0.0240707,-74.76,10.71,94,10,920,35.7219,1.40797,363.984,22780,242.34,0.952947,0,0,0.6,0,0,0,0,1806,2892.24
8549,Atlantico,0,1,1,2,1,1,3,1,0,0,1,1,10,0.797045,0.304889,47.9167,44.224,71.7678,72.9983,0.462842,55.9119,51.82,50,19066.7,0,0,1,0,1.68167,0.255696,0.0779456,0.290635,-75.1,10.73,258,314,1194,10.3975,38.6739,1645.89,7350,28.4884,0.416005,0,0,0.2,0,0.0320641,0,0,1533,499
8558,Atlantico,0,1,1,2,1,1,12,1,1,0,1,1,101,1.11216,0.573365,30.3573,78.3476,1.67273,89.313,0.559987,58.9206,64.97,64,7267.29,0,0,0,0,4.03874,0.288791,0.0601399,0.368298,-74.84,10.77,73,80,1086,25.1636,6.87842,2127.75,12638,173.123,0.815652,0,0,0,0,0,0,0,1628,472
8560,Atlantico,0,1,1,1,1,1,10,1,1,0,0,0,32,1.2771,0.598507,28.4895,93.1,7.32159,89.1286,0.692008,47.3185,55.72,49,15796.1,0,0,1,0,1.97503,,,,-74.76,10.62,204,10,994,41.3872,0.990022,540.958,17522,85.8922,0.54227,0,0,0.142857,0,0.0015625,0,0,1744,640
8573,Atlantico,0,0,1,2,0,0,10,1,0,0,0,0,53,1.26604,1,19.3151,98.4192,33.8458,96.0729,0.394435,64.495,69.26,62,66013.4,0,0,0,0,6.07644,0.365334,0.0679957,0.358847,-74.94,10.98,73,12,970,0.884541,9.67617,3516.6,31481,431.247,0.589555,0,0,0.333333,0,0,0,0,1888,2892.24
8606,Atlantico,0,0,1,2,1,1,7,1,0,0,0,1,36,1.16897,0.689415,23.1708,95.082,19.1188,88.4058,0.582185,38.8714,53.67,50,2692,0,0,0,0,7.76853,0.228681,0.0823265,0.117449,-75.12,10.49,363,9,790,27.0251,31.6297,1470.9,22854,62.9587,0.663971,0,0,0.384615,0,0,0,0,1860,2892.24
8634,Atlantico,0,0,1,1,1,0,19,1,0,1,0,1,54,0.883337,0.602564,35.4677,97.43,30.2185,93.9427,0.650817,57.342,60.06,63,8333.81,2,2,1,0,3.37501,0.168965,0.0394181,0.100892,-74.76,10.78,43,9,900,28.3292,0.028609,3377.86,18721,435.372,0.941121,0,0,0,0,0.0051195,0,0,1704,1758
8638,Atlantico,0,2,2,1,3,1,47,1,1,1,1,1,220,0.946872,0.71441,19.7263,90.9233,49.4796,92.9786,0.468948,63.8181,67.65,66,9032.67,1,1,1,0,11.8969,,,,-74.92,10.62,399,108,1250,32.0354,17.2784,711.997,76753,192.363,0.662384,0,0,0.235294,0,0.012693,1,0,1744,4727
8675,Atlantico,0,0,1,2,1,0,5,0,1,0,1,1,48,1.04544,0.434417,19.1322,92.05,8.48485,87.0293,0.397566,32.3342,45.86,53,13755.4,0,0,0,0,3.94525,,,,-74.96,10.32,50,8,1230,52.7521,8.61685,2367.18,14699,293.98,0.818418,0,0,1,0,0,0,0,1967,2892.24
8685,Atlantico,0,1,2,1,1,1,26,1,1,1,1,1,48,0.909735,1,21.1114,98.1414,6.15489,91.9719,0.457923,51.9877,66.12,62,17022.2,1,1,1,0,3.28261,0.312024,0.0377608,0.473667,-74.76,10.75,67,8,890,32.6473,0.029899,2772.88,23373,348.851,0.852569,0,0,0.25,0,0.010458,0,0,1710,2773
8758,Atlantico,0,,,,,,,,,,,,599,0.956338,0.771761,30.0451,97.32,92.192,97.267,0.503749,76.9908,75.95,81,13963.3,1,1,1,0,3.78615,0.346969,0.0720893,0.73326,-74.7605,10.8995,67,7,844,17.8374,0.610289,4352.9,272107,4061.3,0.993616,0,0,0.333333,0,0.0179907,0,0,1640,4947
8770,Atlantico,0,1,1,2,1,1,6,1,0,0,0,1,66,0.982477,0.63002,14.1387,87.1,3.1617,85.7592,0.444,38.5838,50.6,55,14353.7,0,0,0,0,4.99537,0.281967,0.0718301,0.104934,-74.9,10.32,42,8,1150,60.2954,1.09221,511.274,11058,263.286,0.91414,0,0,0,0,0,0,0,1905,2892.24
8832,Atlantico,0,0,1,2,0,1,5,1,0,1,1,1,22,0.805002,0.422996,35.5843,78.5861,19.0393,81.0345,0.410645,58.0837,58.14,52,47159.3,0,0,1,0,4.58065,0.225743,0.0573984,0.383526,-74.98,10.87,176,203,1070,3.40355,18.764,325.324,10723,60.9261,0.517831,0,0,0,0,0.0070232,1,0,1533,1851
8849,Atlantico,0,0,1,2,1,1,6,1,1,0,1,1,20,0.931191,0.552024,32.8093,88.8263,7.82241,85.1319,0.466985,49.88,56.69,56,24377.4,0,0,1,0,0.248064,0.25983,0.0566802,0.390182,-74.97,10.73,103,123,941,18.8863,25.2068,3060.65,8151,79.1359,0.919622,0,0,0.25,0,0.0021668,1,0,1566,1846
11001,Cundinamarca,1,98,219,233,85,108,1650,150,44,158,35,99,24551,1.03528,0.840801,16.4426,97.7271,90.8257,96.0116,0.469179,82.719,95.84,84,173508,715,464,4,1,3.06115,0.593939,0.119324,0.708516,-74.1,4.65,1605,2700,986,315.859,76.3151,630.698,5.48424e+06,3416.97,0.99763,0.0001141,0,0.0735294,0.838235,0.0049817,1,0,1538,46370
13001,Bolivar,1,12,27,29,11,13,205,19,5,20,4,12,1013,1.0917,0.851379,23.9371,91.3091,63.0081,95.3432,0.483295,66.925,76.84,76,88389,3844,3795,2,1,9.5576,0.249582,0.0473512,0.124538,-75.51,10.42,570,2,1575,2.44054,66.4519,6330.68,775711,1360.9,0.921211,0.015812,1,0.230769,0,0.0385408,1,0,1533,13103
13006,Bolivar,0,1,1,1,0,0,2,1,0,0,0,1,31,1.74476,0.402639,28.6007,20.1467,1.46669,17.8448,0.242372,10.8376,29.19,37,7.19124,0,0,1,0,67.0774,,,,-74.56,8.55,1043,25,2560,156.397,34.813,3250.81,38634,37.0412,0.307562,0.374064,0,0.965517,0.0862069,0.003012,0,0,1817,1328
